date,Bottom quintile,Top quintile,Total,HICP,Country,Bottom quartile,Top quartile
Jan-19,1.861589073347711,1.773135384050083,1.811344052388286,1.694588869632208,AT,,
Feb-19,1.686106561298097,1.499038726280769,1.592702934672778,1.431041106415676,AT,,
Mar-19,1.931657704915282,1.802221187649687,1.875152781208163,1.675392670157083,AT,,
Apr-19,1.837159243860605,1.523011982798656,1.683525388173019,1.738056795517151,AT,,
May-19,1.698699869899518,1.22079924256836,1.458914271283001,1.688804554079693,AT,,
Jun-19,1.628023072422234,1.206138961726005,1.40171329661033,1.564574246159678,AT,,
Jul-19,1.409913176697642,0.9851353117886509,1.182619713967036,1.364113326337879,AT,,
Aug-19,1.453227059581615,1.030310396625566,1.223121949459352,1.450104941805019,AT,,
Sep-19,1.216980311173208,0.7990015050904931,0.985569019281678,1.234567901234573,AT,,
Oct-19,1.073941563565394,0.882980487567144,0.9550626761720635,1.031701369349092,AT,,
Nov-19,1.099173667832184,0.8781920808594986,0.9607403057897692,1.200300075018745,AT,,
Dec-19,1.764325379347459,1.775526024819339,1.749829486900245,1.826869027543565,AT,,
Jan-20,2.058261661253561,2.027408298602875,2.035503972459424,2.168149971596289,AT,,
Feb-20,2.149504110809739,2.196719025878165,2.167353763359424,2.187292869993374,AT,,
Mar-20,1.657634912936283,1.4790131411723,1.540629387996326,1.582248853103629,AT,,
Apr-20,1.7162216863321,1.4242363330584,1.52180705274532,1.521657953696787,AT,,
May-20,0.9685331727598115,0.5829379020536837,0.7099542110515743,0.5877962306400475,AT,,
Jun-20,1.411748952786764,1.013550967680387,1.158119948673011,1.064326393427328,AT,,
Jul-20,1.812200872957257,1.590719671337692,1.652785654341992,1.769245247506124,AT,,
Aug-20,1.603074023067621,1.28282699693398,1.401606098825825,1.391762271957853,AT,,
Sep-20,1.581356701366005,1.233275787555732,1.368431947486596,1.163656674734681,AT,,
Oct-20,1.600872613823893,1.171852509155129,1.342219815067977,1.123282584478291,AT,,
Nov-20,1.592768119688597,1.116389898455385,1.30652160143313,1.121200889547813,AT,,
Dec-20,1.49513265136755,1.079342918141606,1.244342350650334,1.012052626736604,AT,,
Jan-21,1.043457019159967,0.7394585318363205,0.8435237320666749,1.05643591882123,AT,,
Feb-21,1.493316383098003,1.037671159970847,1.237354750766342,1.371386212008896,AT,,
Mar-21,2.038435869335708,1.831008100564755,1.931698487279258,2.0184331797235,AT,,
Apr-21,1.758492926057307,1.715118968748141,1.765065240027397,1.912643678160908,AT,,
May-21,2.551387453837187,2.727770487495704,2.684446124958238,2.996011501715978,AT,,
Jun-21,2.258994811335355,2.817348931015344,2.576566082506152,2.79907621247113,AT,,
Jul-21,2.180525315595827,2.746999794864097,2.499122573005951,2.811170704642141,AT,,
Aug-21,2.345149457819661,3.046805679148568,2.732160294040783,3.162678538304586,AT,,
Sep-21,2.502282191971496,3.171692423330959,2.876611468237897,3.275973129658594,AT,,
Oct-21,2.81441789310577,3.593944526094466,3.264903721432769,3.76388506380243,AT,,
Nov-21,3.351864664415369,4.55817256933057,4.033732751801805,4.114359021350689,AT,,
Dec-21,3.437006035202383,4.622413324480337,4.10258924812269,3.789051826213674,AT,,
Jan-22,4.047680105990414,5.271249727755506,4.728208178754971,4.475011462631828,AT,,
