Country,date,coicop,value,diff
RO,Nov-22,Other,-1.124982332227626,2.720483192457575
RO,Nov-22,Transport,-1.219615612752286,2.720483192457575
RO,Nov-22,"Water, electricity, gas and other fuels",1.588845862405955,2.720483192457575
RO,Dec-22,"Alcoholic beverages, tobacco and narcotics",-0.1696564340839777,3.1175836297452
RO,Dec-22,Clothing and footwear,-0.3732148415545053,3.1175836297452
RO,Dec-22,Food and non-alcoholic beverages,4.011539045631624,3.1175836297452
RO,Dec-22,Housing (rentals and repairs),0.0589725881104341,3.1175836297452
RO,Dec-22,Other,-1.170185450337944,3.1175836297452
RO,Dec-22,Transport,-0.7471102474483483,3.1175836297452
RO,Dec-22,"Water, electricity, gas and other fuels",1.50723896942792,3.1175836297452
RO,Jan-23,"Alcoholic beverages, tobacco and narcotics",-0.1754974047981515,2.818998571483887
RO,Jan-23,Clothing and footwear,-0.3834736114102819,2.818998571483887
RO,Jan-23,Food and non-alcoholic beverages,4.046579402739144,2.818998571483887
RO,Jan-23,Housing (rentals and repairs),0.0593704809039759,2.818998571483887
RO,Jan-23,Other,-1.160559679393547,2.818998571483887
RO,Jan-23,Transport,-0.5309789414706501,2.818998571483887
RO,Jan-23,"Water, electricity, gas and other fuels",0.9635583249133876,2.818998571483887
RO,Feb-23,"Alcoholic beverages, tobacco and narcotics",-0.1795779328384419,3.342152894387162
RO,Feb-23,Clothing and footwear,-0.4000595079936662,3.342152894387162
RO,Feb-23,Food and non-alcoholic beverages,3.990102652830169,3.342152894387162
RO,Feb-23,Housing (rentals and repairs),0.0681360965952723,3.342152894387162
RO,Feb-23,Other,-1.141614961666052,3.342152894387162
RO,Feb-23,Transport,-0.2359767593805115,3.342152894387162
RO,Feb-23,"Water, electricity, gas and other fuels",1.241143306840384,3.342152894387162
RO,Mar-23,"Alcoholic beverages, tobacco and narcotics",-0.1794183895891162,3.474151883188705
RO,Mar-23,Clothing and footwear,-0.4174159968974444,3.474151883188705
RO,Mar-23,Food and non-alcoholic beverages,3.869998778306026,3.474151883188705
RO,Mar-23,Housing (rentals and repairs),0.0685863746391441,3.474151883188705
RO,Mar-23,Other,-1.366487841468224,3.474151883188705
RO,Mar-23,Transport,0.2415122073681106,3.474151883188705
RO,Mar-23,"Water, electricity, gas and other fuels",1.257376750830214,3.474151883188705
RO,Apr-23,"Alcoholic beverages, tobacco and narcotics",-0.173502388185414,2.228690494442088
RO,Apr-23,Clothing and footwear,-0.4229519868855657,2.228690494442088
RO,Apr-23,Food and non-alcoholic beverages,3.503833204711988,2.228690494442088
RO,Apr-23,Housing (rentals and repairs),0.0788324137200839,2.228690494442088
RO,Apr-23,Other,-1.346782938901194,2.228690494442088
RO,Apr-23,Transport,0.3027992536345356,2.228690494442088
RO,Apr-23,"Water, electricity, gas and other fuels",0.2864629363476502,2.228690494442088
RO,May-23,"Alcoholic beverages, tobacco and narcotics",-0.1830270947294307,2.239546196366966
RO,May-23,Clothing and footwear,-0.444982677355271,2.239546196366966
RO,May-23,Food and non-alcoholic beverages,3.279178296488607,2.239546196366966
RO,May-23,Housing (rentals and repairs),0.0809051748368639,2.239546196366966
RO,May-23,Other,-1.429908517628659,2.239546196366966
RO,May-23,Transport,0.6545670255439403,2.239546196366966
RO,May-23,"Water, electricity, gas and other fuels",0.2828139892109177,2.239546196366966
RO,Jun-23,"Alcoholic beverages, tobacco and narcotics",-0.1829977598368133,2.021304488334314
RO,Jun-23,Clothing and footwear,-0.4761364537137655,2.021304488334314
RO,Jun-23,Food and non-alcoholic beverages,3.151783741232839,2.021304488334314
RO,Jun-23,Housing (rentals and repairs),0.081914758430038,2.021304488334314
RO,Jun-23,Other,-1.545689555374317,2.021304488334314
RO,Jun-23,Transport,0.7452692738635324,2.021304488334314
RO,Jun-23,"Water, electricity, gas and other fuels",0.2471604837328001,2.021304488334314
RO,Jul-23,"Alcoholic beverages, tobacco and narcotics",-0.2214268175487934,1.204753819191115
RO,Jul-23,Clothing and footwear,-0.4727590778741795,1.204753819191115
RO,Jul-23,Food and non-alcoholic beverages,2.828177778998342,1.204753819191115
RO,Jul-23,Housing (rentals and repairs),0.0818324368969091,1.204753819191115
RO,Jul-23,Other,-1.577176530209812,1.204753819191115
RO,Jul-23,Transport,0.5563164942682612,1.204753819191115
RO,Jul-23,"Water, electricity, gas and other fuels",0.0097895346603902,1.204753819191115
RO,Aug-23,"Alcoholic beverages, tobacco and narcotics",-0.255385844707001,0.1582126912334409
RO,Aug-23,Clothing and footwear,-0.4794466916727109,0.1582126912334409
RO,Aug-23,Food and non-alcoholic beverages,1.881621708619267,0.1582126912334409
RO,Aug-23,Housing (rentals and repairs),0.086779303404898,0.1582126912334409
RO,Aug-23,Other,-1.190580191211307,0.1582126912334409
RO,Aug-23,Transport,0.1330620211028024,0.1582126912334409
RO,Aug-23,"Water, electricity, gas and other fuels",-0.0178376143025052,0.1582126912334409
RO,Sep-23,"Alcoholic beverages, tobacco and narcotics",-0.225952157437263,-0.5586311536781512
RO,Sep-23,Clothing and footwear,-0.484490481876542,-0.5586311536781512
RO,Sep-23,Food and non-alcoholic beverages,1.612660638389183,-0.5586311536781512
RO,Sep-23,Housing (rentals and repairs),0.0906949872820398,-0.5586311536781512
RO,Sep-23,Other,-1.158303201174954,-0.5586311536781512
RO,Sep-23,Transport,-0.1923175356743809,-0.5586311536781512
RO,Sep-23,"Water, electricity, gas and other fuels",-0.2009234031862359,-0.5586311536781512
RO,Oct-23,"Alcoholic beverages, tobacco and narcotics",-0.1848249628714575,-0.6601263635976924
RO,Oct-23,Clothing and footwear,-0.4593512693885971,-0.6601263635976924
RO,Oct-23,Food and non-alcoholic beverages,1.308070785080028,-0.6601263635976924
RO,Oct-23,Housing (rentals and repairs),0.0896673223084271,-0.6601263635976924
RO,Oct-23,Other,-1.102024061787663,-0.6601263635976924
RO,Oct-23,Transport,-0.1125412520463115,-0.6601263635976924
RO,Oct-23,"Water, electricity, gas and other fuels",-0.199122924892117,-0.6601263635976924
RO,Nov-23,"Alcoholic beverages, tobacco and narcotics",-0.1854533519866535,-0.5655180891266998
RO,Nov-23,Clothing and footwear,-0.4542961059055516,-0.5655180891266998
RO,Nov-23,Food and non-alcoholic beverages,0.983841507239762,-0.5655180891266998
RO,Nov-23,Housing (rentals and repairs),0.0800528195896473,-0.5655180891266998
RO,Nov-23,Other,-0.9466537657340258,-0.5655180891266998
RO,Nov-23,Transport,0.1986678536604739,-0.5655180891266998
RO,Nov-23,"Water, electricity, gas and other fuels",-0.241677045990349,-0.5655180891266998
RO,Dec-23,"Alcoholic beverages, tobacco and narcotics",-0.1840203992464643,-1.193707625092542
RO,Dec-23,Clothing and footwear,-0.4346673392843176,-1.193707625092542
RO,Dec-23,Food and non-alcoholic beverages,0.8157515271035661,-1.193707625092542
RO,Dec-23,Housing (rentals and repairs),0.0793704632066594,-1.193707625092542
RO,Dec-23,Other,-0.963451165567071,-1.193707625092542
RO,Dec-23,Transport,-0.1986631405517164,-1.193707625092542
RO,Dec-23,"Water, electricity, gas and other fuels",-0.3080275707531979,-1.193707625092542
SI,Jan-19,"Alcoholic beverages, tobacco and narcotics",0.0133109706930033,0.8087021422052121
SI,Jan-19,Clothing and footwear,-0.0039431829074746,0.8087021422052121
SI,Jan-19,Food and non-alcoholic beverages,0.0867295029308169,0.8087021422052121
SI,Jan-19,Housing (rentals and repairs),0.3429616401131829,0.8087021422052121
SI,Jan-19,Other,-0.2475574570295132,0.8087021422052121
SI,Jan-19,Transport,0.2641357331228444,0.8087021422052121
SI,Jan-19,"Water, electricity, gas and other fuels",0.3530649352823524,0.8087021422052121
SI,Feb-19,"Alcoholic beverages, tobacco and narcotics",0.0067862963843068,0.7446667965342827
SI,Feb-19,Clothing and footwear,0.0436754222789496,0.7446667965342827
SI,Feb-19,Food and non-alcoholic beverages,0.0777108945387672,0.7446667965342827
SI,Feb-19,Housing (rentals and repairs),0.24913169424107,0.7446667965342827
SI,Feb-19,Other,-0.2473726213451894,0.7446667965342827
SI,Feb-19,Transport,0.2167418337795849,0.7446667965342827
SI,Feb-19,"Water, electricity, gas and other fuels",0.397993276656793,0.7446667965342827
SI,Mar-19,"Alcoholic beverages, tobacco and narcotics",0.0012684122095857,0.7014837661976654
SI,Mar-19,Clothing and footwear,-0.0386221813441077,0.7014837661976654
SI,Mar-19,Food and non-alcoholic beverages,0.0402205935218103,0.7014837661976654
SI,Mar-19,Housing (rentals and repairs),0.383965542826715,0.7014837661976654
SI,Mar-19,Other,-0.2483312817977271,0.7014837661976654
SI,Mar-19,Transport,0.0735358908233805,0.7014837661976654
SI,Mar-19,"Water, electricity, gas and other fuels",0.489446789958009,0.7014837661976654
SI,Apr-19,"Alcoholic beverages, tobacco and narcotics",0.0036676434158541,0.6233575995136427
SI,Apr-19,Clothing and footwear,0.0240296421603341,0.6233575995136427
SI,Apr-19,Food and non-alcoholic beverages,0.0854229732841181,0.6233575995136427
SI,Apr-19,Housing (rentals and repairs),0.3625409964909643,0.6233575995136427
SI,Apr-19,Other,-0.2997935063153548,0.6233575995136427
SI,Apr-19,Transport,-0.037146156889457,0.6233575995136427
SI,Apr-19,"Water, electricity, gas and other fuels",0.4846360073671837,0.6233575995136427
SI,May-19,"Alcoholic beverages, tobacco and narcotics",-0.0046113924806544,0.5363979398210308
SI,May-19,Clothing and footwear,0.0238469343473391,0.5363979398210308
SI,May-19,Food and non-alcoholic beverages,0.090139856946614,0.5363979398210308
SI,May-19,Housing (rentals and repairs),0.1216776105086759,0.5363979398210308
SI,May-19,Other,-0.2740560393355203,0.5363979398210308
SI,May-19,Transport,0.0149184164190901,0.5363979398210308
SI,May-19,"Water, electricity, gas and other fuels",0.5644825534154858,0.5363979398210308
SI,Jun-19,"Alcoholic beverages, tobacco and narcotics",0.0142224386124546,0.7019567006010303
SI,Jun-19,Clothing and footwear,-0.0297549307044597,0.7019567006010303
SI,Jun-19,Food and non-alcoholic beverages,0.2122500047435704,0.7019567006010303
SI,Jun-19,Housing (rentals and repairs),0.2172201974069693,0.7019567006010303
SI,Jun-19,Other,-0.3512420123616328,0.7019567006010303
SI,Jun-19,Transport,0.1262865704232014,0.7019567006010303
SI,Jun-19,"Water, electricity, gas and other fuels",0.5129744324809277,0.7019567006010303
SI,Jul-19,"Alcoholic beverages, tobacco and narcotics",0.0205807210487981,0.7696070800894008
SI,Jul-19,Clothing and footwear,-0.0646204741573794,0.7696070800894008
SI,Jul-19,Food and non-alcoholic beverages,0.2922980836307654,0.7696070800894008
SI,Jul-19,Housing (rentals and repairs),0.2980186358891453,0.7696070800894008
SI,Jul-19,Other,-0.3571040391146775,0.7696070800894008
SI,Jul-19,Transport,0.1454359039957842,0.7696070800894008
SI,Jul-19,"Water, electricity, gas and other fuels",0.4349982487969668,0.7696070800894008
SI,Aug-19,"Alcoholic beverages, tobacco and narcotics",0.0234436661019758,0.6418450264057924
SI,Aug-19,Clothing and footwear,-0.1447329265192747,0.6418450264057924
SI,Aug-19,Food and non-alcoholic beverages,0.2826703739373708,0.6418450264057924
SI,Aug-19,Housing (rentals and repairs),0.3235012563789355,0.6418450264057924
SI,Aug-19,Other,-0.38479426671243,0.6418450264057924
SI,Aug-19,Transport,0.0892372898609089,0.6418450264057924
SI,Aug-19,"Water, electricity, gas and other fuels",0.4525196333583074,0.6418450264057924
SI,Sep-19,"Alcoholic beverages, tobacco and narcotics",0.0213234796214688,0.6605677371627641
SI,Sep-19,Clothing and footwear,-0.0759346841679959,0.6605677371627641
SI,Sep-19,Food and non-alcoholic beverages,0.1808370662963548,0.6605677371627641
SI,Sep-19,Housing (rentals and repairs),0.189467699780132,0.6605677371627641
SI,Sep-19,Other,-0.3077703897015154,0.6605677371627641
SI,Sep-19,Transport,0.2903495448590968,0.6605677371627641
SI,Sep-19,"Water, electricity, gas and other fuels",0.362295020475223,0.6605677371627641
SI,Oct-19,"Alcoholic beverages, tobacco and narcotics",0.0169323261920157,0.2590612397122418
SI,Oct-19,Clothing and footwear,-0.0160248956076115,0.2590612397122418
SI,Oct-19,Food and non-alcoholic beverages,0.1456071152072431,0.2590612397122418
SI,Oct-19,Housing (rentals and repairs),-0.0211329371233712,0.2590612397122418
SI,Oct-19,Other,-0.2771352633411373,0.2590612397122418
SI,Oct-19,Transport,0.1210257377631665,0.2590612397122418
SI,Oct-19,"Water, electricity, gas and other fuels",0.2897891566219373,0.2590612397122418
SI,Nov-19,"Alcoholic beverages, tobacco and narcotics",0.0207898888467346,0.4040443165406866
SI,Nov-19,Clothing and footwear,-0.0172381721379652,0.4040443165406866
SI,Nov-19,Food and non-alcoholic beverages,0.2154959298005117,0.4040443165406866
SI,Nov-19,Housing (rentals and repairs),0.0363471281644464,0.4040443165406866
SI,Nov-19,Other,-0.264096504120054,0.4040443165406866
SI,Nov-19,Transport,0.2109560758159497,0.4040443165406866
SI,Nov-19,"Water, electricity, gas and other fuels",0.201789970171063,0.4040443165406866
SI,Dec-19,"Alcoholic beverages, tobacco and narcotics",0.0256978352726748,0.4004658594705373
SI,Dec-19,Clothing and footwear,-0.0133002596543122,0.4004658594705373
SI,Dec-19,Food and non-alcoholic beverages,0.2974648717185709,0.4004658594705373
SI,Dec-19,Housing (rentals and repairs),0.0276746945432683,0.4004658594705373
SI,Dec-19,Other,-0.2866663565788466,0.4004658594705373
SI,Dec-19,Transport,0.096059657765304,0.4004658594705373
SI,Dec-19,"Water, electricity, gas and other fuels",0.2535354164038781,0.4004658594705373
SI,Jan-20,"Alcoholic beverages, tobacco and narcotics",0.017473777255393,0.3688870952838328
SI,Jan-20,Clothing and footwear,-0.0427484129006628,0.3688870952838328
SI,Jan-20,Food and non-alcoholic beverages,0.3115709711721883,0.3688870952838328
SI,Jan-20,Housing (rentals and repairs),-0.0062784707370927,0.3688870952838328
SI,Jan-20,Other,-0.2305370394151234,0.3688870952838328
SI,Jan-20,Transport,-0.0648023436311599,0.3688870952838328
SI,Jan-20,"Water, electricity, gas and other fuels",0.3842086135402895,0.3688870952838328
SI,Feb-20,"Alcoholic beverages, tobacco and narcotics",0.0224648261878113,0.6109196097990477
SI,Feb-20,Clothing and footwear,-0.0524090443453358,0.6109196097990477
SI,Feb-20,Food and non-alcoholic beverages,0.3641221907399981,0.6109196097990477
SI,Feb-20,Housing (rentals and repairs),0.1345981050423969,0.6109196097990477
SI,Feb-20,Other,-0.2367267176953441,0.6109196097990477
SI,Feb-20,Transport,0.0934700944953472,0.6109196097990477
SI,Feb-20,"Water, electricity, gas and other fuels",0.2854001553741738,0.6109196097990477
SI,Mar-20,"Alcoholic beverages, tobacco and narcotics",0.0284421954661777,-0.0796328928497596
SI,Mar-20,Clothing and footwear,-0.0039817217794539,-0.0796328928497596
SI,Mar-20,Food and non-alcoholic beverages,0.3815036087461428,-0.0796328928497596
SI,Mar-20,Housing (rentals and repairs),0.0811757731959181,-0.0796328928497596
SI,Mar-20,Other,-0.2032608745906011,-0.0796328928497596
SI,Mar-20,Transport,0.195279843181516,-0.0796328928497596
SI,Mar-20,"Water, electricity, gas and other fuels",-0.5587917170694591,-0.0796328928497596
SI,Apr-20,"Alcoholic beverages, tobacco and narcotics",0.0230115590555391,0.3659718275115178
SI,Apr-20,Clothing and footwear,0.1083503889733048,0.3659718275115178
SI,Apr-20,Food and non-alcoholic beverages,0.4327981384540942,0.3659718275115178
SI,Apr-20,Housing (rentals and repairs),-0.1418949076745925,0.3659718275115178
SI,Apr-20,Other,-0.1530275918080741,0.3659718275115178
SI,Apr-20,Transport,0.871572658091979,0.3659718275115178
SI,Apr-20,"Water, electricity, gas and other fuels",-0.7748384175807322,0.3659718275115178
SI,May-20,"Alcoholic beverages, tobacco and narcotics",0.0238163377122092,0.5158415247811858
SI,May-20,Clothing and footwear,0.1023680152751252,0.5158415247811858
SI,May-20,Food and non-alcoholic beverages,0.4252301080814104,0.5158415247811858
SI,May-20,Housing (rentals and repairs),0.013053210478921,0.5158415247811858
SI,May-20,Other,-0.1064470627614812,0.5158415247811858
SI,May-20,Transport,0.9250396857761864,0.5158415247811858
SI,May-20,"Water, electricity, gas and other fuels",-0.8672187697811846,0.5158415247811858
SI,Jun-20,"Alcoholic beverages, tobacco and narcotics",0.0059367441123843,0.9722078714689104
SI,Jun-20,Clothing and footwear,0.125298121548641,0.9722078714689104
SI,Jun-20,Food and non-alcoholic beverages,0.2433540408231939,0.9722078714689104
SI,Jun-20,Housing (rentals and repairs),-0.1395330567612249,0.9722078714689104
SI,Jun-20,Other,-0.037898838689657,0.9722078714689104
SI,Jun-20,Transport,0.7902227293091117,0.9722078714689104
SI,Jun-20,"Water, electricity, gas and other fuels",-0.0151718688735383,0.9722078714689104
SI,Jul-20,"Alcoholic beverages, tobacco and narcotics",0.0025624687103128,0.8987914263823031
SI,Jul-20,Clothing and footwear,0.0674244851059908,0.8987914263823031
SI,Jul-20,Food and non-alcoholic beverages,0.2622709006393928,0.8987914263823031
SI,Jul-20,Housing (rentals and repairs),-0.2174583009639367,0.8987914263823031
SI,Jul-20,Other,-0.0635648222712237,0.8987914263823031
SI,Jul-20,Transport,0.7358854524443275,0.8987914263823031
SI,Jul-20,"Water, electricity, gas and other fuels",0.1116712427174397,0.8987914263823031
SI,Aug-20,"Alcoholic beverages, tobacco and narcotics",0.0054663324002039,1.053931906327302
SI,Aug-20,Clothing and footwear,0.1741440414510434,1.053931906327302
